lat lon r
60.2479 10.4564 0.0126
58.7603 10.4564 -0.0013
57.2727 10.4564 -0.0076
55.7851 10.4564 0.0080
54.2975 10.4564 -0.0041
52.8099 10.4564 0.0002
51.3223 10.4564 0.0024
49.8347 10.4564 -0.0036
48.3471 10.4564 0.0038
46.8595 10.4564 -0.0036
45.3719 10.4564 0.0031
43.8843 10.4564 -0.0025
42.3967 10.4564 0.0019
40.9091 10.4564 -0.0013
39.4215 10.4564 0.0008
37.9339 10.4564 -0.0002
36.4463 10.4564 -0.0003
34.9587 10.4564 0.0007
33.4711 10.4564 -0.0011
31.9835 10.4564 0.0014
30.4959 10.4564 -0.0016
29.0083 10.4564 0.0018
27.5207 10.4564 -0.0019
26.0331 10.4564 0.0020
24.5455 10.4564 -0.0020
23.0579 10.4564 0.0020
21.5702 10.4564 -0.0020
20.0826 10.4564 0.0019
18.5950 10.4564 -0.0018
17.1074 10.4564 0.0017
15.6198 10.4564 -0.0016
14.1322 10.4564 0.0015
12.6446 10.4564 -0.0013
11.1570 10.4564 0.0012
9.6694 10.4564 -0.0010
8.1818 10.4564 0.0009
6.6942 10.4564 -0.0007
5.2066 10.4564 0.0006
3.7190 10.4564 -0.0004
2.2314 10.4564 0.0003
0.7438 10.4564 -0.0002
-0.7438 10.4564 0.0000
-2.2314 10.4564 0.0001
-3.7190 10.4564 -0.0002
-5.2066 10.4564 0.0003
-6.6942 10.4564 -0.0004
-8.1818 10.4564 0.0005
-9.6694 10.4564 -0.0006
-11.1570 10.4564 0.0007
-12.6446 10.4564 -0.0008
-14.1322 10.4564 0.0009
-15.6198 10.4564 -0.0009
-17.1074 10.4564 0.0010
-18.5950 10.4564 -0.0010
-20.0826 10.4564 0.0011
-21.5702 10.4564 -0.0011
-23.0579 10.4564 0.0011
-24.5455 10.4564 -0.0011
-26.0331 10.4564 0.0011
-27.5207 10.4564 -0.0011
-29.0083 10.4564 0.0011
-30.4959 10.4564 -0.0011
-31.9835 10.4564 0.0011
-33.4711 10.4564 -0.0010
-34.9587 10.4564 0.0010
-36.4463 10.4564 -0.0009
-37.9339 10.4564 0.0009
-39.4215 10.4564 -0.0008
-40.9091 10.4564 0.0008
-42.3967 10.4564 -0.0007
-43.8843 10.4564 0.0006
-45.3719 10.4564 -0.0006
-46.8595 10.4564 0.0005
-48.3471 10.4564 -0.0004
-49.8347 10.4564 0.0003
-51.3223 10.4564 -0.0002
-52.8099 10.4564 0.0001
-54.2975 10.4564 -0.0000
-55.7851 10.4564 -0.0001
-57.2727 10.4564 0.0002
-58.7603 10.4564 -0.0003
-60.2479 10.4564 0.0004
-61.7355 10.4564 -0.0004
-63.2231 10.4564 0.0005
-64.7107 10.4564 -0.0006
-66.1983 10.4564 0.0006
-67.6860 10.4564 -0.0007
-69.1736 10.4564 0.0007
-70.6612 10.4564 -0.0007
-72.1488 10.4564 0.0007
-73.6364 10.4564 -0.0006
-75.1240 10.4564 0.0005
-76.6116 10.4564 -0.0005
-78.0992 10.4564 0.0003
-79.5868 10.4564 -0.0002
-81.0744 10.4564 0.0001
-82.5620 10.4564 0.0001
-84.0496 10.4564 -0.0002
-85.5372 10.4564 0.0003
-87.0248 10.4564 -0.0003
-88.5124 10.4564 0.0003
-90.0000 10.4564 -0.0001
90.0000 11.9502 0.0001
88.5124 11.9502 -0.0003
87.0248 11.9502 -0.0004
85.5372 11.9502 0.0016
84.0496 11.9502 -0.0025
82.5620 11.9502 0.0021
81.0744 11.9502 0.0003
79.5868 11.9502 -0.0036
78.0992 11.9502 0.0036
76.6116 11.9502 0.0021
75.1240 11.9502 -0.0042
73.6364 11.9502 -0.0042
72.1488 11.9502 -0.0019
70.6612 11.9502 -0.0009
69.1736 11.9502 -0.0006
67.6860 11.9502 -0.0028
66.1983 11.9502 -0.0089
64.7107 11.9502 -0.0145
63.2231 11.9502 -0.0067
61.7355 11.9502 0.0109
60.2479 11.9502 0.0062
58.7603 11.9502 -0.0107
57.2727 11.9502 0.0029
55.7851 11.9502 0.0045
54.2975 11.9502 -0.0068
52.8099 11.9502 0.0054
51.3223 11.9502 -0.0028
49.8347 11.9502 0.0004
48.3471 11.9502 0.0013
46.8595 11.9502 -0.0023
45.3719 11.9502 0.0027
43.8843 11.9502 -0.0029
42.3967 11.9502 0.0028
40.9091 11.9502 -0.0026
39.4215 11.9502 0.0024
37.9339 11.9502 -0.0020
36.4463 11.9502 0.0016
34.9587 11.9502 -0.0012
33.4711 11.9502 0.0009
31.9835 11.9502 -0.0005
30.4959 11.9502 0.0001
29.0083 11.9502 0.0002
27.5207 11.9502 -0.0005
26.0331 11.9502 0.0008
24.5455 11.9502 -0.0010
23.0579 11.9502 0.0012
21.5702 11.9502 -0.0014
20.0826 11.9502 0.0015
18.5950 11.9502 -0.0016
17.1074 11.9502 0.0017
15.6198 11.9502 -0.0017
14.1322 11.9502 0.0017
12.6446 11.9502 -0.0017
11.1570 11.9502 0.0017
9.6694 11.9502 -0.0016
8.1818 11.9502 0.0015
6.6942 11.9502 -0.0015
5.2066 11.9502 0.0014
3.7190 11.9502 -0.0013
2.2314 11.9502 0.0012
0.7438 11.9502 -0.0011
-0.7438 11.9502 0.0009
-2.2314 11.9502 -0.0008
-3.7190 11.9502 0.0007
-5.2066 11.9502 -0.0006
-6.6942 11.9502 0.0005
-8.1818 11.9502 -0.0004
-9.6694 11.9502 0.0002
-11.1570 11.9502 -0.0001
-12.6446 11.9502 0.0000
-14.1322 11.9502 0.0001
-15.6198 11.9502 -0.0002
-17.1074 11.9502 0.0003
-18.5950 11.9502 -0.0004
-20.0826 11.9502 0.0005
-21.5702 11.9502 -0.0006
-23.0579 11.9502 0.0007
-24.5455 11.9502 -0.0007
-26.0331 11.9502 0.0008
-27.5207 11.9502 -0.0008
-29.0083 11.9502 0.0009
-30.4959 11.9502 -0.0009
-31.9835 11.9502 0.0010
-33.4711 11.9502 -0.0010
-34.9587 11.9502 0.0010
-36.4463 11.9502 -0.0010
-37.9339 11.9502 0.0010
-39.4215 11.9502 -0.0010
-40.9091 11.9502 0.0010
-42.3967 11.9502 -0.0009
-43.8843 11.9502 0.0009
-45.3719 11.9502 -0.0009
-46.8595 11.9502 0.0008
-48.3471 11.9502 -0.0007
-49.8347 11.9502 0.0007
-51.3223 11.9502 -0.0006
-52.8099 11.9502 0.0005
-54.2975 11.9502 -0.0004
-55.7851 11.9502 0.0003
-57.2727 11.9502 -0.0002
-58.7603 11.9502 0.0001
-60.2479 11.9502 0.0000
-61.7355 11.9502 -0.0001
-63.2231 11.9502 0.0002
-64.7107 11.9502 -0.0003
-66.1983 11.9502 0.0004
-67.6860 11.9502 -0.0005
-69.1736 11.9502 0.0006
-70.6612 11.9502 -0.0006
-72.1488 11.9502 0.0006
-73.6364 11.9502 -0.0006
-75.1240 11.9502 0.0006
-76.6116 11.9502 -0.0005
-78.0992 11.9502 0.0004
-79.5868 11.9502 -0.0003
-81.0744 11.9502 0.0002
-82.5620 11.9502 -0.0000
-84.0496 11.9502 -0.0001
-85.5372 11.9502 0.0002
-87.0248 11.9502 -0.0003
-88.5124 11.9502 0.0002
-90.0000 11.9502 -0.0001
90.0000 13.4440 0.0001
88.5124 13.4440 -0.0003
87.0248 13.4440 -0.0006
85.5372 13.4440 0.0018
84.0496 13.4440 -0.0024
82.5620 13.4440 0.0014
81.0744 13.4440 0.0015
79.5868 13.4440 -0.0040
78.0992 13.4440 0.0017
76.6116 13.4440 0.0041
75.1240 13.4440 -0.0013
73.6364 13.4440 -0.0044
72.1488 13.4440 -0.0048
70.6612 13.4440 -0.0058
69.1736 13.4440 -0.0079
67.6860 13.4440 -0.0108
66.1983 13.4440 -0.0116
64.7107 13.4440 -0.0044
63.2231 13.4440 0.0097
61.7355 13.4440 0.0100
60.2479 13.4440 -0.0081
58.7603 13.4440 -0.0051
57.2727 13.4440 0.0093
55.7851 13.4440 -0.0047
54.2975 13.4440 -0.0012
52.8099 13.4440 0.0046
51.3223 13.4440 -0.0052
49.8347 13.4440 0.0042
48.3471 13.4440 -0.0026
46.8595 13.4440 0.0011
45.3719 13.4440 0.0001
43.8843 13.4440 -0.0010
42.3967 13.4440 0.0016
40.9091 13.4440 -0.0020
39.4215 13.4440 0.0022
37.9339 13.4440 -0.0023
36.4463 13.4440 0.0023
34.9587 13.4440 -0.0022
33.4711 13.4440 0.0020
31.9835 13.4440 -0.0018
30.4959 13.4440 0.0016
29.0083 13.4440 -0.0013
27.5207 13.4440 0.0011
26.0331 13.4440 -0.0008
24.5455 13.4440 0.0005
23.0579 13.4440 -0.0003
21.5702 13.4440 0.0000
20.0826 13.4440 0.0002
18.5950 13.4440 -0.0004
17.1074 13.4440 0.0006
15.6198 13.4440 -0.0008
14.1322 13.4440 0.0010
12.6446 13.4440 -0.0011
11.1570 13.4440 0.0012
9.6694 13.4440 -0.0013
8.1818 13.4440 0.0014
6.6942 13.4440 -0.0014
5.2066 13.4440 0.0014
3.7190 13.4440 -0.0014
2.2314 13.4440 0.0014
0.7438 13.4440 -0.0014
-0.7438 13.4440 0.0014
-2.2314 13.4440 -0.0013
-3.7190 13.4440 0.0013
-5.2066 13.4440 -0.0012
-6.6942 13.4440 0.0012
-8.1818 13.4440 -0.0011
-9.6694 13.4440 0.0010
-11.1570 13.4440 -0.0009
-12.6446 13.4440 0.0008
-14.1322 13.4440 -0.0007
-15.6198 13.4440 0.0006
-17.1074 13.4440 -0.0005
-18.5950 13.4440 0.0004
-20.0826 13.4440 -0.0003
-21.5702 13.4440 0.0002
-23.0579 13.4440 -0.0001
-24.5455 13.4440 -0.0001
-26.0331 13.4440 0.0002
-27.5207 13.4440 -0.0003
-29.0083 13.4440 0.0003
-30.4959 13.4440 -0.0004
-31.9835 13.4440 0.0005
-33.4711 13.4440 -0.0006
-34.9587 13.4440 0.0007
-36.4463 13.4440 -0.0007
-37.9339 13.4440 0.0008
-39.4215 13.4440 -0.0008
-40.9091 13.4440 0.0009
-42.3967 13.4440 -0.0009
-43.8843 13.4440 0.0009
-45.3719 13.4440 -0.0009
-46.8595 13.4440 0.0009
-48.3471 13.4440 -0.0009
-49.8347 13.4440 0.0009
-51.3223 13.4440 -0.0008
-52.8099 13.4440 0.0008
-54.2975 13.4440 -0.0007
-55.7851 13.4440 0.0006
-57.2727 13.4440 -0.0005
-58.7603 13.4440 0.0004
-60.2479 13.4440 -0.0003
-61.7355 13.4440 0.0002
-63.2231 13.4440 -0.0001
-64.7107 13.4440 -0.0000
-66.1983 13.4440 0.0002
-67.6860 13.4440 -0.0003
-69.1736 13.4440 0.0004
-70.6612 13.4440 -0.0005
-72.1488 13.4440 0.0006
-73.6364 13.4440 -0.0006
-75.1240 13.4440 0.0006
-76.6116 13.4440 -0.0006
-78.0992 13.4440 0.0005
-79.5868 13.4440 -0.0004
-81.0744 13.4440 0.0003
-82.5620 13.4440 -0.0001
-84.0496 13.4440 -0.0001
-85.5372 13.4440 0.0002
-87.0248 13.4440 -0.0003
-88.5124 13.4440 0.0002
-90.0000 13.4440 -0.0001
90.0000 14.9378 0.0001
88.5124 14.9378 -0.0002
87.0248 14.9378 -0.0007
85.5372 14.9378 0.0019
84.0496 14.9378 -0.0022
82.5620 14.9378 0.0006
81.0744 14.9378 0.0025
79.5868 14.9378 -0.0036
78.0992 14.9378 -0.0007
76.6116 14.9378 0.0044
75.1240 14.9378 0.0021
73.6364 14.9378 -0.0016
72.1488 14.9378 -0.0033
70.6612 14.9378 -0.0047
69.1736 14.9378 -0.0059
67.6860 14.9378 -0.0051
66.1983 14.9378 0.0007
64.7107 14.9378 0.0100
63.2231 14.9378 0.0108
61.7355 14.9378 -0.0046
60.2479 14.9378 -0.0099
58.7603 14.9378 0.0071
57.2727 14.9378 0.0029
55.7851 14.9378 -0.0077
54.2975 14.9378 0.0060
52.8099 14.9378 -0.0018
51.3223 14.9378 -0.0017
49.8347 14.9378 0.0036
48.3471 14.9378 -0.0041
46.8595 14.9378 0.0036
45.3719 14.9378 -0.0028
43.8843 14.9378 0.0018
42.3967 14.9378 -0.0009
40.9091 14.9378 0.0002
39.4215 14.9378 0.0005
37.9339 14.9378 -0.0009
36.4463 14.9378 0.0013
34.9587 14.9378 -0.0016
33.4711 14.9378 0.0018
31.9835 14.9378 -0.0019
30.4959 14.9378 0.0019
29.0083 14.9378 -0.0019
27.5207 14.9378 0.0018
26.0331 14.9378 -0.0017
24.5455 14.9378 0.0016
23.0579 14.9378 -0.0015
21.5702 14.9378 0.0013
20.0826 14.9378 -0.0011
18.5950 14.9378 0.0009
17.1074 14.9378 -0.0007
15.6198 14.9378 0.0005
14.1322 14.9378 -0.0003
12.6446 14.9378 0.0001
11.1570 14.9378 0.0001
9.6694 14.9378 -0.0003
8.1818 14.9378 0.0004
6.6942 14.9378 -0.0006
5.2066 14.9378 0.0007
3.7190 14.9378 -0.0008
2.2314 14.9378 0.0009
0.7438 14.9378 -0.0010
-0.7438 14.9378 0.0011
-2.2314 14.9378 -0.0011
-3.7190 14.9378 0.0012
-5.2066 14.9378 -0.0012
-6.6942 14.9378 0.0012
-8.1818 14.9378 -0.0013
-9.6694 14.9378 0.0012
-11.1570 14.9378 -0.0012
-12.6446 14.9378 0.0012
-14.1322 14.9378 -0.0012
-15.6198 14.9378 0.0011
-17.1074 14.9378 -0.0010
-18.5950 14.9378 0.0010
-20.0826 14.9378 -0.0009
-21.5702 14.9378 0.0008
-23.0579 14.9378 -0.0007
-24.5455 14.9378 0.0006
-26.0331 14.9378 -0.0005
-27.5207 14.9378 0.0004
-29.0083 14.9378 -0.0003
-30.4959 14.9378 0.0002
-31.9835 14.9378 -0.0001
-33.4711 14.9378 0.0000
-34.9587 14.9378 0.0001
-36.4463 14.9378 -0.0002
-37.9339 14.9378 0.0003
-39.4215 14.9378 -0.0004
-40.9091 14.9378 0.0005
-42.3967 14.9378 -0.0006
-43.8843 14.9378 0.0006
-45.3719 14.9378 -0.0007
-46.8595 14.9378 0.0008
-48.3471 14.9378 -0.0008
-49.8347 14.9378 0.0008
-51.3223 14.9378 -0.0009
-52.8099 14.9378 0.0009
-54.2975 14.9378 -0.0009
-55.7851 14.9378 0.0008
-57.2727 14.9378 -0.0008
-58.7603 14.9378 0.0007
-60.2479 14.9378 -0.0006
-61.7355 14.9378 0.0005
-63.2231 14.9378 -0.0004
-64.7107 14.9378 0.0003
-66.1983 14.9378 -0.0002
-67.6860 14.9378 0.0000
-69.1736 14.9378 0.0001
-70.6612 14.9378 -0.0003
-72.1488 14.9378 0.0004
-73.6364 14.9378 -0.0005
-75.1240 14.9378 0.0006
-76.6116 14.9378 -0.0006
-78.0992 14.9378 0.0006
-79.5868 14.9378 -0.0005
-81.0744 14.9378 0.0004
-82.5620 14.9378 -0.0002
-84.0496 14.9378 0.0000
-85.5372 14.9378 0.0001
-87.0248 14.9378 -0.0002
-88.5124 14.9378 0.0002
-90.0000 14.9378 -0.0001
90.0000 16.4315 0.0001
88.5124 16.4315 -0.0001
87.0248 16.4315 -0.0009
85.5372 16.4315 0.0020
84.0496 16.4315 -0.0019
82.5620 16.4315 -0.0003
81.0744 16.4315 0.0032
79.5868 16.4315 -0.0025
78.0992 16.4315 -0.0027
76.6116 16.4315 0.0029
75.1240 16.4315 0.0041
73.6364 16.4315 0.0020
72.1488 16.4315 0.0009
70.6612 16.4315 0.0009
69.1736 16.4315 0.0022
67.6860 16.4315 0.0058
66.1983 16.4315 0.0104
64.7107 16.4315 0.0092
63.2231 16.4315 -0.0030
61.7355 16.4315 -0.0112
60.2479 16.4315 0.0022
58.7603 16.4315 0.0086
57.2727 16.4315 -0.0071
55.7851 16.4315 -0.0004
54.2975 16.4315 0.0055
52.8099 16.4315 -0.0062
51.3223 16.4315 0.0040
49.8347 16.4315 -0.0012
48.3471 16.4315 -0.0011
46.8595 16.4315 0.0025
45.3719 16.4315 -0.0031
43.8843 16.4315 0.0031
42.3967 16.4315 -0.0028
40.9091 16.4315 0.0022
39.4215 16.4315 -0.0017
37.9339 16.4315 0.0011
36.4463 16.4315 -0.0006
34.9587 16.4315 0.0001
33.4711 16.4315 0.0003
31.9835 16.4315 -0.0006
30.4959 16.4315 0.0009
29.0083 16.4315 -0.0011
27.5207 16.4315 0.0013
26.0331 16.4315 -0.0015
24.5455 16.4315 0.0016
23.0579 16.4315 -0.0016
21.5702 16.4315 0.0016
20.0826 16.4315 -0.0016
18.5950 16.4315 0.0016
17.1074 16.4315 -0.0015
15.6198 16.4315 0.0014
14.1322 16.4315 -0.0013
12.6446 16.4315 0.0011
11.1570 16.4315 -0.0010
9.6694 16.4315 0.0009
8.1818 16.4315 -0.0007
6.6942 16.4315 0.0005
5.2066 16.4315 -0.0004
3.7190 16.4315 0.0002
2.2314 16.4315 -0.0001
0.7438 16.4315 -0.0001
-0.7438 16.4315 0.0002
-2.2314 16.4315 -0.0003
-3.7190 16.4315 0.0005
-5.2066 16.4315 -0.0006
-6.6942 16.4315 0.0007
-8.1818 16.4315 -0.0008
-9.6694 16.4315 0.0009
-11.1570 16.4315 -0.0009
-12.6446 16.4315 0.0010
-14.1322 16.4315 -0.0010
-15.6198 16.4315 0.0011
-17.1074 16.4315 -0.0011
-18.5950 16.4315 0.0011
-20.0826 16.4315 -0.0011
-21.5702 16.4315 0.0011
-23.0579 16.4315 -0.0011
-24.5455 16.4315 0.0010
-26.0331 16.4315 -0.0010
-27.5207 16.4315 0.0009
-29.0083 16.4315 -0.0009
-30.4959 16.4315 0.0008
-31.9835 16.4315 -0.0007
-33.4711 16.4315 0.0006
-34.9587 16.4315 -0.0005
-36.4463 16.4315 0.0004
-37.9339 16.4315 -0.0003
-39.4215 16.4315 0.0002
-40.9091 16.4315 -0.0001
-42.3967 16.4315 -0.0000
-43.8843 16.4315 0.0001
-45.3719 16.4315 -0.0003
-46.8595 16.4315 0.0004
-48.3471 16.4315 -0.0005
-49.8347 16.4315 0.0006
-51.3223 16.4315 -0.0006
-52.8099 16.4315 0.0007
-54.2975 16.4315 -0.0008
-55.7851 16.4315 0.0008
-57.2727 16.4315 -0.0008
-58.7603 16.4315 0.0008
-60.2479 16.4315 -0.0008
-61.7355 16.4315 0.0007
-63.2231 16.4315 -0.0007
-64.7107 16.4315 0.0006
-66.1983 16.4315 -0.0004
-67.6860 16.4315 0.0003
-69.1736 16.4315 -0.0002
-70.6612 16.4315 -0.0000
-72.1488 16.4315 0.0002
-73.6364 16.4315 -0.0003
-75.1240 16.4315 0.0004
-76.6116 16.4315 -0.0005
-78.0992 16.4315 0.0006
-79.5868 16.4315 -0.0005
-81.0744 16.4315 0.0004
-82.5620 16.4315 -0.0003
-84.0496 16.4315 0.0001
-85.5372 16.4315 0.0001
-87.0248 16.4315 -0.0002
-88.5124 16.4315 0.0002
-90.0000 16.4315 -0.0001
90.0000 17.9253 0.0001
88.5124 17.9253 -0.0001
87.0248 17.9253 -0.0010
85.5372 17.9253 0.0020
84.0496 17.9253 -0.0014
82.5620 17.9253 -0.0012
81.0744 17.9253 0.0034
79.5868 17.9253 -0.0009
78.0992 17.9253 -0.0038
76.6116 17.9253 0.0002
75.1240 17.9253 0.0036
73.6364 17.9253 0.0039
72.1488 17.9253 0.0040
70.6612 17.9253 0.0051
69.1736 17.9253 0.0071
67.6860 17.9253 0.0085
66.1983 17.9253 0.0058
64.7107 17.9253 -0.0036
63.2231 17.9253 -0.0109
61.7355 17.9253 -0.0016
60.2479 17.9253 0.0101
58.7603 17.9253 -0.0019
57.2727 17.9253 -0.0068
55.7851 17.9253 0.0072
54.2975 17.9253 -0.0022
52.8099 17.9253 -0.0027
51.3223 17.9253 0.0050
49.8347 17.9253 -0.0048
48.3471 17.9253 0.0033
46.8595 17.9253 -0.0014
45.3719 17.9253 -0.0002
43.8843 17.9253 0.0014
42.3967 17.9253 -0.0021
40.9091 17.9253 0.0024
39.4215 17.9253 -0.0024
37.9339 17.9253 0.0023
36.4463 17.9253 -0.0020
34.9587 17.9253 0.0017
33.4711 17.9253 -0.0014
31.9835 17.9253 0.0010
30.4959 17.9253 -0.0007
29.0083 17.9253 0.0004
27.5207 17.9253 -0.0001
26.0331 17.9253 -0.0002
24.5455 17.9253 0.0005
23.0579 17.9253 -0.0007
21.5702 17.9253 0.0009
20.0826 17.9253 -0.0010
18.5950 17.9253 0.0012
17.1074 17.9253 -0.0013
15.6198 17.9253 0.0013
14.1322 17.9253 -0.0014
12.6446 17.9253 0.0014
11.1570 17.9253 -0.0014
9.6694 17.9253 0.0014
8.1818 17.9253 -0.0013
6.6942 17.9253 0.0013
5.2066 17.9253 -0.0012
3.7190 17.9253 0.0011
2.2314 17.9253 -0.0010
0.7438 17.9253 0.0009
-0.7438 17.9253 -0.0007
-2.2314 17.9253 0.0006
-3.7190 17.9253 -0.0005
-5.2066 17.9253 0.0004
-6.6942 17.9253 -0.0002
-8.1818 17.9253 0.0001
-9.6694 17.9253 0.0000
-11.1570 17.9253 -0.0002
-12.6446 17.9253 0.0003
-14.1322 17.9253 -0.0004
-15.6198 17.9253 0.0005
-17.1074 17.9253 -0.0006
-18.5950 17.9253 0.0007
-20.0826 17.9253 -0.0008
-21.5702 17.9253 0.0008
-23.0579 17.9253 -0.0009
-24.5455 17.9253 0.0009
-26.0331 17.9253 -0.0010
-27.5207 17.9253 0.0010
-29.0083 17.9253 -0.0010
-30.4959 17.9253 0.0010
-31.9835 17.9253 -0.0010
-33.4711 17.9253 0.0010
-34.9587 17.9253 -0.0009
-36.4463 17.9253 0.0009
-37.9339 17.9253 -0.0008
-39.4215 17.9253 0.0007
-40.9091 17.9253 -0.0006
-42.3967 17.9253 0.0005
-43.8843 17.9253 -0.0004
-45.3719 17.9253 0.0003
-46.8595 17.9253 -0.0002
-48.3471 17.9253 0.0001
-49.8347 17.9253 0.0001
-51.3223 17.9253 -0.0002
-52.8099 17.9253 0.0003
-54.2975 17.9253 -0.0004
-55.7851 17.9253 0.0005
-57.2727 17.9253 -0.0006
-58.7603 17.9253 0.0007
-60.2479 17.9253 -0.0008
-61.7355 17.9253 0.0008
-63.2231 17.9253 -0.0008
-64.7107 17.9253 0.0007
-66.1983 17.9253 -0.0007
-67.6860 17.9253 0.0006
-69.1736 17.9253 -0.0004
-70.6612 17.9253 0.0003
-72.1488 17.9253 -0.0001
-73.6364 17.9253 -0.0001
-75.1240 17.9253 0.0003
-76.6116 17.9253 -0.0004
-78.0992 17.9253 0.0005
-79.5868 17.9253 -0.0005
-81.0744 17.9253 0.0005
-82.5620 17.9253 -0.0004
-84.0496 17.9253 0.0002
-85.5372 17.9253 0.0000
-87.0248 17.9253 -0.0002
-88.5124 17.9253 0.0002
-90.0000 17.9253 -0.0001
90.0000 19.4191 0.0001
88.5124 19.4191 0.0000
87.0248 19.4191 -0.0012
85.5372 19.4191 0.0019
84.0496 19.4191 -0.0009
82.5620 19.4191 -0.0020
81.0744 19.4191 0.0030
79.5868 19.4191 0.0009
78.0992 19.4191 -0.0037
76.6116 19.4191 -0.0023
75.1240 19.4191 0.0012
73.6364 19.4191 0.0028
72.1488 19.4191 0.0034
70.6612 19.4191 0.0040
69.1736 19.4191 0.0038
67.6860 19.4191 0.0009
66.1983 19.4191 -0.0055
64.7107 19.4191 -0.0101
63.2231 19.4191 -0.0030
61.7355 19.4191 0.0092
60.2479 19.4191 0.0031
58.7603 19.4191 -0.0090
57.2727 19.4191 0.0029
55.7851 19.4191 0.0046
54.2975 19.4191 -0.0068
52.8099 19.4191 0.0043
51.3223 19.4191 -0.0004
49.8347 19.4191 -0.0026
48.3471 19.4191 0.0040
46.8595 19.4191 -0.0040
45.3719 19.4191 0.0031
43.8843 19.4191 -0.0019
42.3967 19.4191 0.0008
40.9091 19.4191 0.0002
39.4215 19.4191 -0.0010
37.9339 19.4191 0.0015
36.4463 19.4191 -0.0018
34.9587 19.4191 0.0019
33.4711 19.4191 -0.0019
31.9835 19.4191 0.0019
30.4959 19.4191 -0.0017
29.0083 19.4191 0.0016
27.5207 19.4191 -0.0013
26.0331 19.4191 0.0011
24.5455 19.4191 -0.0009
23.0579 19.4191 0.0006
21.5702 19.4191 -0.0004
20.0826 19.4191 0.0002
18.5950 19.4191 0.0000
17.1074 19.4191 -0.0002
15.6198 19.4191 0.0004
14.1322 19.4191 -0.0006
12.6446 19.4191 0.0007
11.1570 19.4191 -0.0009
9.6694 19.4191 0.0010
8.1818 19.4191 -0.0011
6.6942 19.4191 0.0011
5.2066 19.4191 -0.0012
3.7190 19.4191 0.0012
2.2314 19.4191 -0.0012
0.7438 19.4191 0.0012
-0.7438 19.4191 -0.0012
-2.2314 19.4191 0.0012
-3.7190 19.4191 -0.0011
-5.2066 19.4191 0.0010
-6.6942 19.4191 -0.0010
-8.1818 19.4191 0.0009
-9.6694 19.4191 -0.0008
-11.1570 19.4191 0.0007
-12.6446 19.4191 -0.0006
-14.1322 19.4191 0.0004
-15.6198 19.4191 -0.0003
-17.1074 19.4191 0.0002
-18.5950 19.4191 -0.0001
-20.0826 19.4191 -0.0000
-21.5702 19.4191 0.0002
-23.0579 19.4191 -0.0003
-24.5455 19.4191 0.0004
-26.0331 19.4191 -0.0005
-27.5207 19.4191 0.0006
-29.0083 19.4191 -0.0007
-30.4959 19.4191 0.0008
-31.9835 19.4191 -0.0008
-33.4711 19.4191 0.0009
-34.9587 19.4191 -0.0009
-36.4463 19.4191 0.0009
-37.9339 19.4191 -0.0009
-39.4215 19.4191 0.0009
-40.9091 19.4191 -0.0009
-42.3967 19.4191 0.0009
-43.8843 19.4191 -0.0008
-45.3719 19.4191 0.0007
-46.8595 19.4191 -0.0007
-48.3471 19.4191 0.0005
-49.8347 19.4191 -0.0004
-51.3223 19.4191 0.0003
-52.8099 19.4191 -0.0002
-54.2975 19.4191 0.0000
-55.7851 19.4191 0.0001
-57.2727 19.4191 -0.0003
-58.7603 19.4191 0.0004
-60.2479 19.4191 -0.0005
-61.7355 19.4191 0.0006
-63.2231 19.4191 -0.0007
-64.7107 19.4191 0.0007
-66.1983 19.4191 -0.0007
-67.6860 19.4191 0.0007
-69.1736 19.4191 -0.0006
-70.6612 19.4191 0.0005
-72.1488 19.4191 -0.0003
-73.6364 19.4191 0.0002
-75.1240 19.4191 0.0001
-76.6116 19.4191 -0.0002
-78.0992 19.4191 0.0004
-79.5868 19.4191 -0.0005
-81.0744 19.4191 0.0005
-82.5620 19.4191 -0.0004
-84.0496 19.4191 0.0002
-85.5372 19.4191 -0.0000
-87.0248 19.4191 -0.0002
-88.5124 19.4191 0.0002
-90.0000 19.4191 -0.0001
90.0000 20.9129 0.0001
88.5124 20.9129 0.0001
87.0248 20.9129 -0.0013
85.5372 20.9129 0.0018
84.0496 20.9129 -0.0002
82.5620 20.9129 -0.0025
81.0744 20.9129 0.0022
79.5868 20.9129 0.0024
78.0992 20.9129 -0.0023
76.6116 20.9129 -0.0037
75.1240 20.9129 -0.0017
73.6364 20.9129 -0.0002
72.1488 20.9129 0.0000
70.6612 20.9129 -0.0009
69.1736 20.9129 -0.0031
67.6860 20.9129 -0.0068
66.1983 20.9129 -0.0084
64.7107 20.9129 -0.0025
63.2231 20.9129 0.0080
61.7355 20.9129 0.0061
60.2479 20.9129 -0.0075
58.7603 20.9129 -0.0029
57.2727 20.9129 0.0080
55.7851 20.9129 -0.0043
54.2975 20.9129 -0.0020
52.8099 20.9129 0.0055
51.3223 20.9129 -0.0053
49.8347 20.9129 0.0030
48.3471 20.9129 -0.0002
46.8595 20.9129 -0.0019
45.3719 20.9129 0.0030
43.8843 20.9129 -0.0033
42.3967 20.9129 0.0030
40.9091 20.9129 -0.0024
39.4215 20.9129 0.0016
37.9339 20.9129 -0.0008
36.4463 20.9129 0.0002
34.9587 20.9129 0.0004
33.4711 20.9129 -0.0008
31.9835 20.9129 0.0012
30.4959 20.9129 -0.0014
